movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,Drama,Adventure,Action,Comedy,Horror,Biography,Crime,Fantasy,Family,Sci-Fi,Animation,Romance,Music,Western,Thriller,History,Mystery,Sport,Musical,Documentary,Short
1293,Mac and Me,PG,1988-08-12,99.0,0.0,3.4,6424112.0,Stewart Raffill,Stewart Raffill,Christine Ebersole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,Above the Law,R,1988-04-22,99.0,0.0,6.0,18869631.0,Andrew Davis,Andrew Davis,Steven Seagal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,Scrooged,PG-13,1988-11-23,101.0,0.0,7.0,60329001.0,Richard Donner,Mitch Glazer,Bill Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,The Dead Pool,R,1988-07-13,91.0,0.0,6.3,37903295.0,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,I'm Gonna Git You Sucka,R,1989-01-11,88.0,0.0,6.6,13030057.0,Keenen Ivory Wayans,Keenen Ivory Wayans,Keenen Ivory Wayans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Pumpkinhead,R,1989-01-13,86.0,0.0,6.2,4385516.0,Stan Winston,Ed Justin,Lance Henriksen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Dirty Rotten Scoundrels,PG,1988-12-14,110.0,0.0,7.4,42039085.0,Frank Oz,Dale Launer,Steve Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,Friday the 13th Part VII: the New Blood,R,1988-05-13,88.0,0.0,5.3,19170001.0,John Carl Buechler,Daryl Haney,Terry Kiser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,License to Drive,PG-13,1988-07-06,88.0,0.0,6.3,22433275.0,Greg Beeman,Neil Tolkin,Corey Haim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,Hellbound: Hellraiser II,R,1988-12-23,97.0,0.0,6.5,12090735.0,Tony Randel,Peter Atkins,Doug Bradley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Frantic,R,1988-02-26,120.0,0.0,6.9,17637950.0,Roman Polanski,Roman Polanski,Harrison Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,Colors,R,1988-04-29,120.0,0.0,6.7,46616067.0,Dennis Hopper,Michael Schiffer,Sean Penn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,My Stepmother Is an Alien,PG-13,1988-12-09,105.0,0.0,5.4,13854000.0,Richard Benjamin,Jerico Stone,Dan Aykroyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,A Cry in the Dark,PG-13,1988-11-11,120.0,0.0,6.9,6908797.0,Fred Schepisi,John Bryson,Meryl Streep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,The Lair of the White Worm,R,1988-10-21,93.0,0.0,5.9,1189315.0,Ken Russell,Ken Russell,Amanda Donohoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,High Spirits,PG-13,1988-11-18,99.0,0.0,5.8,8578231.0,Neil Jordan,Neil Jordan,Peter O'Toole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,Vampire's Kiss,R,1989-06-16,103.0,0.0,6.0,725131.0,Robert Bierman,Joseph Minion,Nicolas Cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,Return of the Living Dead II,R,1988-01-15,89.0,0.0,5.8,9205924.0,Ken Wiederhorn,Ken Wiederhorn,James Karen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,The New Adventures of Pippi Longstocking,G,1988-07-29,100.0,0.0,5.9,3569939.0,Ken Annakin,Astrid Lindgren,Tami Erin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Eight Men Out,PG,1989-06-29,119.0,0.0,7.2,5680515.0,John Sayles,Eliot Asinof,John Cusack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Stand and Deliver,PG,1988-03-11,103.0,0.0,7.3,13994920.0,Ramón Menéndez,Ramón Menéndez,Edward James Olmos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Maniac Cop,R,1988-05-13,85.0,0.0,6.0,671382.0,William Lustig,Larry Cohen,Tom Atkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Women on the Verge of a Nervous Breakdown,R,1988-11-11,88.0,0.0,7.6,7263129.0,Pedro Almodóvar,Pedro Almodóvar,Carmen Maura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,She's Having a Baby,PG-13,1988-02-05,106.0,0.0,5.9,16031707.0,John Hughes,John Hughes,Kevin Bacon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Police Academy 5: Assignment: Miami Beach,PG,1988-03-18,90.0,0.0,4.6,19510371.0,Alan Myerson,Neal Israel,Bubba Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Tequila Sunrise,R,1988-12-02,115.0,0.0,6.1,41292551.0,Robert Towne,Robert Towne,Mel Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,Night of the Demons,R,1988-10-14,90.0,0.0,6.2,3109904.0,Kevin Tenney,Joe Augustyn,Cathy Podewell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,Biloxi Blues,PG-13,1988-03-25,106.0,0.0,6.6,51684798.0,Mike Nichols,Neil Simon,Matthew Broderick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,Shag,PG,1989-07-21,98.0,0.0,6.4,6957975.0,Zelda Barron,Lanier Laney,Phoebe Cates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,Cocoon: the Return,PG,1988-11-23,116.0,0.0,5.4,25024919.0,Daniel Petrie,David Saperstein,Don Ameche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Poltergeist III,PG,1988-06-10,98.0,0.0,4.7,14114488.0,Gary Sherman,Gary Sherman,Heather O'Rourke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,Waxwork,R,1988-06-17,95.0,0.0,6.2,808114.0,Anthony Hickox,Anthony Hickox,Zach Galligan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,Funny Farm,PG,1988-06-03,101.0,0.0,6.2,25537221.0,George Roy Hill,Jay Cronley,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,As Tears Go By,Not Rated,2008-05-02,102.0,0.0,7.0,13133.0,Kar-Wai Wong,Jeffrey Lau,Andy Lau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,Fright Night Part 2,R,1989-05-19,104.0,0.0,5.9,2983784.0,Tommy Lee Wallace,Tom Holland,William Ragsdale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,Caddyshack II,PG,1988-07-22,98.0,0.0,3.8,11798302.0,Allan Arkush,Brian Doyle-Murray,Jackie Mason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,School Daze,R,1988-02-12,121.0,0.0,6.0,14545844.0,Spike Lee,Spike Lee,Laurence Fishburne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,Johnny Be Good,R,1988-03-25,91.0,0.0,4.6,17550399.0,Bud S. Smith,Steve Zacharias,Anthony Michael Hall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,Taffin,R,1988-02-26,96.0,0.0,5.5,159969.0,Francis Megahy,David Ambrose,Pierce Brosnan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Short Circuit 2,PG,1988-07-06,110.0,0.0,5.7,21630088.0,Kenneth Johnson,S.S. Wilson,Fisher Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,The Serpent and the Rainbow,R,1988-02-05,98.0,0.0,6.5,19595031.0,Wes Craven,Wade Davis,Bill Pullman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,A Night in the Life of Jimmy Reardon,R,1988-02-26,90.0,0.0,5.5,6264058.0,William Richert,William Richert,River Phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,The Presidio,R,1988-06-10,97.0,0.0,6.0,20324096.0,Peter Hyams,Larry Ferguson,Sean Connery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Big Business,PG,1988-06-10,97.0,0.0,6.4,40150487.0,Jim Abrahams,Dori Pierson,Bette Midler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Monkey Shines,R,1988-07-29,113.0,0.0,6.2,5344577.0,George A. Romero,Michael Stewart,Jason Beghe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,The Seventh Sign,R,1988-04-01,97.0,0.0,5.9,18875011.0,Carl Schultz,Ellen Green,Demi Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,Time of the Gypsies,R,1990-02-09,142.0,0.0,8.2,0.0,Emir Kusturica,Emir Kusturica,Davor Dujmovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,Masquerade,R,1988-03-11,91.0,0.0,6.1,15855828.0,Bob Swaim,Dick Wolf,Rob Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Phantasm II,R,1988-07-08,97.0,0.0,6.5,7282851.0,Don Coscarelli,Don Coscarelli,James Le Gros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,Tucker: The Man and His Dream,PG,1988-08-12,110.0,0.0,6.9,19652638.0,Francis Ford Coppola,Arnold Schulman,Jeff Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,Action Jackson,R,1988-02-12,96.0,0.0,5.4,20256975.0,Craig R. Baxley,Robert Reneau,Carl Weathers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,"Bright Lights, Big City",R,1988-04-01,107.0,0.0,5.7,16118077.0,James Bridges,Jay McInerney,Michael J. Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Shoot to Kill,R,1988-02-12,110.0,0.0,6.8,29300090.0,Roger Spottiswoode,Harv Zimmel,Sidney Poitier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,The Beast of War,R,1988-09-07,111.0,0.0,7.3,161004.0,Kevin Reynolds,William Mastrosimone,George Dzundza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,Lady in White,PG-13,1988-04-22,113.0,0.0,6.7,1705139.0,Frank LaLoggia,Frank LaLoggia,Lukas Haas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,Gorillas in the Mist,PG-13,1988-10-07,129.0,0.0,7.0,61149479.0,Michael Apted,Harold T.P. Hayes,Sigourney Weaver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Alien Nation,R,1988-10-07,91.0,0.0,6.3,32155047.0,Graham Baker,Rockne S. O'Bannon,James Caan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Betrayed,R,1988-08-26,127.0,0.0,6.3,25816139.0,Costa-Gavras,Joe Eszterhas,Debra Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Miracle Mile,R,1989-05-19,87.0,0.0,7.0,1145404.0,Steve De Jarnatt,Steve De Jarnatt,Anthony Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Buster,R,1988-11-23,102.0,0.0,5.9,540000.0,David Green,Colin Shindler,Phil Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Big Top Pee-wee,PG,1988-07-22,86.0,0.0,5.1,15122324.0,Randal Kleiser,Paul Reubens,Paul Reubens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,For Keeps?,PG-13,1988-01-15,90.0,0.0,5.9,17514553.0,John G. Avildsen,Tim Kazurinsky,Molly Ringwald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Appointment with Death,PG,1988-04-27,102.0,0.0,6.2,960040.0,Michael Winner,Agatha Christie,Peter Ustinov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Some Girls,R,1988-09-09,94.0,0.0,5.8,401421.0,Michael Hoffman,Rupert Walters,Patrick Dempsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Critters 2,PG-13,1988-04-29,86.0,0.0,5.5,3813293.0,Mick Garris,David Twohy,Scott Grimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Dead Heat,R,1988-05-06,86.0,0.0,6.0,3588626.0,Mark Goldblatt,Terry Black,Treat Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Talk Radio,R,1989-01-13,110.0,0.0,7.3,3468572.0,Oliver Stone,Stephen Singular,Eric Bogosian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Satisfaction,PG-13,1988-02-12,92.0,0.0,4.9,8253123.0,Joan Freeman,Charles Purpura,Justine Bateman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,The Bear,PG,1989-10-27,96.0,0.0,7.7,31753898.0,Jean-Jacques Annaud,James Oliver Curwood,Tchéky Karyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,The Milagro Beanfield War,R,1988-03-18,117.0,0.0,6.9,13825794.0,Robert Redford,John Nichols,Rubén Blades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,18 Again!,PG,1988-04-08,93.0,0.0,5.7,2567099.0,Paul Flaherty,Josh Goldstein,Charlie Schlatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Vice Versa,PG,1988-03-11,98.0,0.0,5.9,13664060.0,Brian Gilbert,Dick Clement,Judge Reinhold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Fresh Horses,PG-13,1988-11-18,105.0,0.0,5.1,6640346.0,David Anspaugh,Larry Ketron,Molly Ringwald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Bat*21,R,1988-10-21,105.0,0.0,6.5,3966256.0,Peter Markle,William C. Anderson,Gene Hackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Casual Sex?,R,1988-04-22,97.0,0.0,5.0,12277096.0,Geneviève Robert,Wendy Goldman,Lea Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Jack's Back,R,1988-05-06,97.0,0.0,5.9,0.0,Rowdy Herrington,Rowdy Herrington,James Spader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Bird,R,1988-09-30,161.0,0.0,7.2,2181286.0,Clint Eastwood,Joel Oliansky,Forest Whitaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Stealing Home,PG-13,1988-08-26,98.0,0.0,6.7,7467504.0,Steven Kampmann,Steven Kampmann,Mark Harmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,Salaam Bombay!,Not Rated,1988-10-07,113.0,0.0,8.0,2080758.0,Mira Nair,Mira Nair,Shafiq Syed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Young Einstein,PG,1989-08-04,91.0,0.0,5.2,11536599.0,Yahoo Serious,Yahoo Serious,Yahoo Serious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Punchline,R,1988-10-07,128.0,0.0,5.9,21042667.0,David Seltzer,David Seltzer,Sally Field,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Return to Snowy River,PG,1988-04-15,99.0,0.0,6.6,13687027.0,Geoff Burrowes,John Dixon,Tom Burlinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Moving,R,1988-03-04,89.0,0.0,6.2,10815378.0,Alan Metter,Andy Breckman,Richard Pryor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,And God Created Woman,R,1988-03-04,100.0,0.0,4.3,717376.0,Roger Vadim,R.J. Stewart,Rebecca De Mornay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,High Hopes,PG,1989-05-25,108.0,0.0,7.4,1192322.0,Mike Leigh,Mike Leigh,Phil Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,Little Nikita,PG,1988-03-18,98.0,0.0,6.0,1733070.0,Richard Benjamin,John Hill,Sidney Poitier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Camille Claudel,R,1989-12-21,175.0,0.0,7.3,3331297.0,Bruno Nuytten,Reine-Marie Paris,Isabelle Adjani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,Torch Song Trilogy,R,1988-12-14,120.0,0.0,7.7,4870903.0,Paul Bogart,Harvey Fierstein,Anne Bancroft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,Vibes,PG,1988-08-05,99.0,0.0,5.7,1883811.0,Ken Kwapis,Deborah Blum,Cyndi Lauper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,36 fillette,,1989-01-06,88.0,0.0,6.0,0.0,Catherine Breillat,Catherine Breillat,Delphine Zentout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,D.O.A.,R,1988-03-18,96.0,0.0,6.2,12706478.0,Annabel Jankel,Charles Edward Pogue,Dennis Quaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Braddock: Missing in Action III,R,1988-01-22,103.0,0.0,4.9,6193901.0,Aaron Norris,Arthur Silver,Chuck Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,Red Scorpion,R,1989-04-21,105.0,0.0,5.2,4192440.0,Joseph Zito,Robert Abramoff,Dolph Lundgren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Drowning by Numbers,R,1991-06-01,118.0,0.0,7.2,424773.0,Peter Greenaway,Peter Greenaway,Bernard Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,Watchers,R,1988-12-02,91.0,0.0,5.4,940173.0,Jon Hess,Dean R. Koontz,Corey Haim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,Rocket Gibraltar,PG,1988-09-02,99.0,0.0,6.6,187349.0,Daniel Petrie,Amos Poe,Burt Lancaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,The Unholy,R,1988-04-22,102.0,0.0,5.0,6337299.0,Camilo Vila,Philip Yordan,Ben Cross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Not of This Earth,R,1988-05-20,81.0,0.0,4.9,0.0,Jim Wynorski,R.J. Robertson,Traci Lords,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,A New Life,PG-13,1988-03-25,104.0,0.0,5.8,7721852.0,Alan Alda,Alan Alda,Alan Alda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,1969,R,1988-11-18,95.0,0.0,5.8,5979011.0,Ernest Thompson,Ernest Thompson,Robert Downey Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,Arthur 2: on the Rocks,PG,1988-07-08,113.0,0.0,4.6,14681192.0,Bud Yorkin,Steve Gordon,Dudley Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,Messenger of Death,R,1988-09-17,91.0,0.0,5.5,3074681.0,J. Lee Thompson,Rex Burns,Charles Bronson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,Memories of Me,PG-13,1988-10-07,105.0,0.0,5.7,3965604.0,Henry Winkler,Eric Roth,Billy Crystal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Chocolat,PG-13,1989-05-01,105.0,0.0,7.3,2319801.0,Claire Denis,Claire Denis,Isaach De Bankolé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,The Couch Trip,R,1988-01-15,97.0,0.0,5.8,11005304.0,Michael Ritchie,Ken Kolb,Dan Aykroyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Without a Clue,PG,1988-10-21,107.0,0.0,7.0,8539181.0,Thom Eberhardt,Gary Murphy,Michael Caine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Bad Dreams,R,1988-04-08,80.0,0.0,5.6,9797098.0,Andrew Fleming,Andrew Fleming,Jennifer Rubin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,Another Woman,PG,1988-11-18,81.0,0.0,7.3,1562749.0,Woody Allen,Woody Allen,Gena Rowlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,Paperhouse,PG-13,1989-02-17,92.0,0.0,6.7,241278.0,Bernard Rose,Catherine Storr,Charlotte Burke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Sunset,R,1988-04-29,102.0,0.0,5.7,4594452.0,Blake Edwards,Rod Amateau,Bruce Willis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Cop,R,1988-03-11,110.0,0.0,6.4,1984315.0,James B. Harris,James Ellroy,James Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Pulse,PG-13,1988-03-04,91.0,0.0,5.4,40397.0,Paul Golding,Paul Golding,Cliff De Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Stormy Monday,R,1988-05-01,93.0,0.0,6.2,1791328.0,Mike Figgis,Mike Figgis,Melanie Griffith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,Heart of Midnight,R,1989-03-03,93.0,0.0,5.4,0.0,Matthew Chapman,Matthew Chapman,Jennifer Jason Leigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Switching Channels,PG,1988-03-04,105.0,0.0,5.9,9129999.0,Ted Kotcheff,Ben Hecht,Kathleen Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Miles from Home,R,1988-09-16,108.0,0.0,5.7,188964.0,Gary Sinise,Chris Gerolmo,Richard Gere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Clean and Sober,R,1988-08-10,124.0,0.0,6.7,8674093.0,Glenn Gordon Caron,Tod Carroll,Michael Keaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Crossing Delancey,PG,1988-09-16,97.0,0.0,6.9,16262415.0,Joan Micklin Silver,Susan Sandler,Amy Irving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Things Change,PG,1988-10-21,100.0,0.0,7.0,3527886.0,David Mamet,David Mamet,Don Ameche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Kansas,R,1988-09-23,108.0,0.0,5.5,2432536.0,David Stevens,Spencer Eastman,Matt Dillon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Hot to Trot,PG,1988-08-26,83.0,0.0,4.4,6436211.0,Michael Dinner,Stephen Neigher,Bobcat Goldthwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Shakedown,R,1988-05-06,97.0,0.0,6.0,10068039.0,James Glickenhaus,James Glickenhaus,Peter Weller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,976-EVIL,R,1989-03-24,92.0,0.0,5.1,2955917.0,Robert Englund,Rhet Topham,Stephen Geoffreys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Pascali's Island,PG-13,1988-08-01,104.0,0.0,6.8,1451857.0,James Dearden,James Dearden,Ben Kingsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Everybody's All-American,R,1988-11-04,127.0,0.0,6.2,12638294.0,Taylor Hackford,Frank Deford,Jessica Lange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Heartbreak Hotel,PG-13,1988-09-30,97.0,0.0,5.7,5509417.0,Chris Columbus,Chris Columbus,David Keith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,The Chocolate War,R,1988-11-18,100.0,0.0,6.7,303624.0,Keith Gordon,Robert Cormier,John Glover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,It Takes Two,PG-13,1988-07-13,81.0,0.0,5.4,344375.0,David Beaird,Richard Christian Matheson,George Newbern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Iron Eagle II,PG,1988-11-11,105.0,0.0,3.8,10497324.0,Sidney J. Furie,Kevin Alyn Elders,Louis Gossett Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Party Line,R,1988-10-01,91.0,0.0,4.9,0.0,William Webb,Richard Brandes,Richard Hatch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
